Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
1718_Hakka_1,"1,718",心疼(東西),Cherish something,Hakka_1,唔捨得,m̩13>35sa31tɛt31,m1 sa3 det5 ,OK,
1719_Hakka_1,"1,719",清靜,Quiet,Hakka_1,靜,tsʰin53,cin4 ,OK,
1720_Hakka_1,"1,720",陰涼,Shady,Hakka_1,陰涼,jim13>35liɔŋ11,yim1 liong2 ,OK,
1721_Hakka_1,"1,721",輕鬆,Relaxed,Hakka_1,輕鬆,kʰiaŋ13suŋ13,kiang1 sung1 ,OK,
1722_Hakka_1,"1,722",累,Be tired,Hakka_1,攰,kʰiɔi53,kioi4 ,OK,
1723_Hakka_1,"1,723",(光線)刺眼,Dazzled by sunshine,Hakka_1,射眼,sa53>55ŋan31,sa4 ngan3 ,OK,
1724_Hakka_1,"1,724",(氣味)刺鼻,Pungent,Hakka_1,濁鼻,kuk53pʰi53,guk6 pi4 ,OK,
1725_Hakka_1,"1,725",(聲音)刺耳,Strident,Hakka_1,振耳,tsin31ȵi31,zin3 ngi3 ,OK,
1726_Hakka_1,"1,726",(鞋子覺著)緊,(the shoes are) small,Hakka_1,恒,hɛn11,hen2 ,OK,
1727_Hakka_1,"1,727",(衣服覺著)緊,(clothes)tight,Hakka_1,狹,kʰiap53,kiap6 ,OK,
1728_Hakka_1,"1,728",(肚子覺著)痛,Painful,Hakka_1,痛,tʰuŋ53,tung4 ,OK,
1729_Hakka_1,"1,729",(開水覺著)燙,Hot,Hakka_1,燒,sau13,sau1 ,OK,
1730_Hakka_1,"1,730",(肥肉覺著)膩,Grease,Hakka_1,膩,li53,li4 ,OK,
1731_Hakka_1,"1,731",(身上覺著)癢,Itchy,Hakka_1,痎,hɔi11,hoi2 ,OK,
1732_Hakka_1,"1,732",(屋裏覺著)悶,Studdy Stiffling hot,Hakka_1,焗,kuk53,guk6 ,OK,
1733_Hakka_1,"1,733",(坐車覺著)顛,Bumpy,Hakka_1,拋,pʰau13,pau1 ,OK,
1734_Hakka_1,"1,734",(凳子覺著)冰,Cold,Hakka_1,冷,laŋ13,lang1 ,OK,
1735_Hakka_1,"1,735",(毛衣覺著)紮,(the sweater is) bristly,Hakka_1,厾,tuk31,duk5 ,OK,
1736_Hakka_1,"1,736",(沙子)硌腳,(the sands) cut the feet,Hakka_1,埂,jin53,yin4 ,OK,
1737_Hakka_1,"1,737",殺(碘酒抹在傷口上時的刺痛感),Smart (seriously painful),Hakka_1,刺,jap31,yap5 ,OK,
1738_Hakka_1,"1,738",長(繩),Long,Hakka_1,長,tsʰɔŋ11,cong2 ,OK,
1739_Hakka_1,"1,739",短(繩),Short,Hakka_1,短,tɔn31,don3 ,OK,
1740_Hakka_1,"1,740",(屋簷)低,Low (eaves),Hakka_1,矮,ai31,ai3 ,OK,
1741_Hakka_1,"1,741",(路)寬,Wide,Hakka_1,闊,fat31,fat5 ,OK,
1742_Hakka_1,"1,742",(路)窄,Narrow,Hakka_1,狹,kʰiap53,kiap6 ,OK,
1743_Hakka_1,"1,743",(衣服)新,New,Hakka_1,新,sin13,sin1 ,OK,
1744_Hakka_1,"1,744",(衣服)破,Ragged (clothes),Hakka_1,爛,lan53,lan4 ,OK,
1745_Hakka_1,"1,745",(菜)辣,Spicy hot,Hakka_1,辣,lat53,lat6 ,OK,
1746_Hakka_1,"1,746",(南瓜很)面(纖維少，澱粉多柔軟),Sticky (too much starch in food),Hakka_1,面,miɛn53,mien4 ,OK,
1747_Hakka_1,"1,747",(湯)鹹,Salty,Hakka_1,鹹,ham11,ham2 ,OK,
1748_Hakka_1,"1,748",(柿子)澀,"Astringent, puckery",Hakka_1,澀,kiap31,giap5 ,OK,
1749_Hakka_1,"1,749",(味道)淡,"Light, no tasty",Hakka_1,淡,tʰam13,tam1 ,OK,
1750_Hakka_1,"1,750",(茶)濃,(tea) strong,Hakka_1,濃,ȵiuŋ11,ngiung2 ,OK,
1751_Hakka_1,"1,751",(茶)淡,(tea) mild,Hakka_1,淡,tʰam13,tam1 ,OK,
1752_Hakka_1,"1,752",(粥)稠,Thick and sticky,Hakka_1,稠,lɛu11,leu2 ,OK,
1753_Hakka_1,"1,753",(粥)稀,Watery,Hakka_1,鮮,siɛn13,sien1 ,OK,
1754_Hakka_1,"1,754",(眼睛)圓,(eyes)Round,Hakka_1,圓,jɛn11,yen2 ,OK,
1755_Hakka_1,"1,755",(鼻子)扁,(nose)plain,Hakka_1,扁,piɛn31,bien3 ,OK,
1756_Hakka_1,"1,756",(水)渾,(water)turbid,Hakka_1,渾,vun11,vun2 ,OK,
1757_Hakka_1,"1,757",(水)清,(water)clear,Hakka_1,鮮,siɛn13,sien1 ,OK,
1758_Hakka_1,"1,758",(房間)暗,(room)dark,Hakka_1,暗,am53,am4 ,OK,
1759_Hakka_1,"1,759",(手)大,(hand)big,Hakka_1,大,tʰai53,tai4 ,OK,
1760_Hakka_1,"1,760",(手)小,(hand)small,Hakka_1,細,sɛ53,se4 ,OK,
1761_Hakka_1,"1,761",(刀)鋒利,(knife)sharp,Hakka_1,快,kʰai13,kai1 ,OK,
1762_Hakka_1,"1,762",(魚)活,(fish)live,Hakka_1,生,saŋ13,sang1 ,OK,
1763_Hakka_1,"1,763",很笨,Stupid,Hakka_1,蠢,tsʰun31,cun3 ,OK,
1764_Hakka_1,"1,764",(飯)生,Unboilded(rice),Hakka_1,生,saŋ13,sang1 ,OK,
1765_Hakka_1,"1,765",(飯)熟,Boilded(rice),Hakka_1,過核,kɔ53fut53,go4 fut6 ,OK,
1766_Hakka_1,"1,766",(弄)亂(了),Disorder,Hakka_1,亂,lɔn53,lon4 ,OK,
1767_Hakka_1,"1,767",(放)穩,Make steady,Hakka_1,穩,vun31,vun3 ,OK,
1768_Hakka_1,"1,768",(貼)歪(了),Deflective,Hakka_1,爻,ŋau11,ngau2 ,OK,
1769_Hakka_1,"1,769",(栽)密(了),Thick(tree planting),Hakka_1,密,mit53,mit6 ,OK,
1770_Hakka_1,"1,770",(栽)稀(了),Thin(tree planting),Hakka_1,落,lau53,lau4 ,OK,
1771_Hakka_1,"1,771",(酒)厲害,(wineis)strong,Hakka_1,濃,ȵiuŋ11,ngiung2 ,OK,
1772_Hakka_1,"1,772",(花生)潮(了),(Peanut becomes) uncrisp,Hakka_1,轉潮,tsɔn31tsʰau11,zon3 cau2 ,OK,
1772_Hakka_2,"1,772",(花生)潮(了),(Peanut becomes) uncrisp,Hakka_2,轉潤,tsɔn31jun53,zon3 yun4 ,OK,
1773_Hakka_1,"1,773",(成績)差,(theresult ofstudy is)bad,Hakka_1,差,tsʰa13,ca1 ,OK,
1773_Hakka_2,"1,773",(成績)差,(theresult ofstudy is)bad,Hakka_2,唄,pia31,bia3 ,OK,
1774_Hakka_1,"1,774",(餅乾)脆,Crisp,Hakka_1,酥,su13,su1 ,OK,
1775_Hakka_1,"1,775",(坡)陡,Steep,Hakka_1,崎,kʰi13,ki1 ,OK,
1776_Hakka_1,"1,776",(籃子)結實,(the basketis) Solid,Hakka_1,主固,kiɛt31sit53,giet5 sit6 ,有問題,結實 character =/= IPA & ROM
1777_Hakka_1,"1,777",(人)強壯,(themanis)strong,Hakka_1,結實,kiɛt31sit53,giet5 sit6 ,OK,
1778_Hakka_1,"1,778",(車)歪(向一邊),(the car)lurch sideways,Hakka_1,側,tsɛt31,zet5 ,OK,
1779_Hakka_1,"1,779",(桌子)晃,(Table is)shaky,Hakka_1,搖,jau11,yau2 ,OK,
1780_Hakka_1,"1,780",(球)癟(了),(ball becomes)flat,Hakka_1,凹,ȵiap31,ngiap5 ,OK,
1781_Hakka_1,"1,781",(天氣)潮,Damp(weather),Hakka_1,回南,fui11lam11,fui2 lam2 ,OK,
1782_Hakka_1,"1,782",熱鬧,Crowded,Hakka_1,旺,vɔŋ53,vong4 ,OK,
1783_Hakka_1,"1,783",冷清,Calm and quiet (not crowded),Hakka_1,靜,tsʰin53,cin4 ,OK,
1784_Hakka_1,"1,784",乾淨,Clean,Hakka_1,伶俐,laŋ11li53,lang2 li4 ,OK,
1785_Hakka_1,"1,785",骯髒,Dirty,Hakka_1,漚漏,ɛu53lɛu53,eu4 leu4 ,OK,
1785_Hakka_2,"1,785",骯髒,Dirty,Hakka_2,累贅,lui53tsui53,lui4 zui4 ,OK,
1785_Hakka_3,"1,785",骯髒,Dirty,Hakka_3,啰嗦,lɔ53sɔ53,lo4 so4 ,唔肯定,Character  簡體？
1786_Hakka_1,"1,786",(事情很)麻煩,Complicated,Hakka_1,麻煩,ma11fan11,ma2 fan2 ,OK,
1786_Hakka_2,"1,786",(事情很)麻煩,Complicated,Hakka_2,難搞,lan11kau31,lan2 gau3 ,OK,
1787_Hakka_1,"1,787",容易,Easy simple,Hakka_1,快,kʰai53,kai4 ,OK,
1787_Hakka_2,"1,787",容易,Easy simple,Hakka_2,容易,juŋ11ji53,yung2 yi4 ,OK,
1788_Hakka_1,"1,788",(路)直,Straight,Hakka_1,直,tsʰit53,cit6 ,OK,
1789_Hakka_1,"1,789",* (路)~直,Very straight,Hakka_1,筆直,pit31tsit53,bit5 zit6 ,OK,
1790_Hakka_1,"1,790",(繩子)粗,Thick (rope),Hakka_1,粗,tsʰu13,cu1 ,OK,
1791_Hakka_1,"1,791",(繩子)~粗,Very thick,Hakka_1,好粗,hau31tsʰu13,hau3 cu1 ,OK,
1792_Hakka_1,"1,792",(繩子)細,thin(rope),Hakka_1,幼,jiu53,yiu4 ,OK,
1793_Hakka_1,"1,793",(繩子)很細,Extremely slender (string),Hakka_1,好幼,hau31jiu53,hau3 yiu4 ,OK,
1794_Hakka_1,"1,794",(籮裏穀子)滿,Full (a basket is filled with rice),Hakka_1,滿,mun13,mun1 ,OK,
1795_Hakka_1,"1,795",(籮裏穀子)~滿,Very full,Hakka_1,滿卒卒,man13>35tsut31tsut31,man1 zut5 zut5 ,OK,
1796_Hakka_1,"1,796",(書)厚,Thick (book),Hakka_1,笨,pʰun13,pun1 ,OK,
1797_Hakka_1,"1,797",(書)~厚,Very thick,Hakka_1,笨繳繳,hau31pʰun13,hau3 pun1 ,有問題,ROM = 好笨
1798_Hakka_1,"1,798",(紙)薄,Flimsy thin (paper),Hakka_1,薄,pʰɔk53,pok6 ,OK,
1799_Hakka_1,"1,799",(紙)~薄,Very thin,Hakka_1,薄翼翼,pʰɔk53jit53jit53,pok6 yit6 yit6 ,OK,
1800_Hakka_1,"1,800",(燈)亮,Bright,Hakka_1,光,kɔŋ13,gong1 ,OK,
1801_Hakka_1,"1,801",(燈)~亮,Very brght,Hakka_1,光華華,kɔŋ13>35va11va11,gong1 va2 va2 ,OK,
1802_Hakka_1,"1,802",(魚)腥,Fishy,Hakka_1,腥,siaŋ13,siang1 ,OK,
1803_Hakka_1,"1,803",(魚)~腥,Very fishy,Hakka_1,腥瘟瘟,siaŋ13vin13vin13,siang1 vin1 vin1 ,OK,
1804_Hakka_1,"1,804",(菜)嫩,(vegetables) Tender,Hakka_1,嫩,lun53,lun4 ,OK,
1805_Hakka_1,"1,805",(菜)~嫩,Very tender,Hakka_1,嫩術術,lun53sut53sut53,lun4 sut6 sut6 ,OK,
1806_Hakka_1,"1,806",(肉煮得)爛,(meat) Mashed,Hakka_1,爛,lan53,lan4 ,OK,
1807_Hakka_1,"1,807",(肉煮得)~爛,Very mashed,Hakka_1,爛綿綿,miɛn53lan53,mien4 lan4 ,OK,
1808_Hakka_1,"1,808",（膝蓋碰)痛(了),Painful (after hurt),Hakka_1,痛,tʰuŋ53,tung4 ,OK,
1809_Hakka_1,"1,809",(膝蓋碰得)~痛,Very painful,Hakka_1,生痛,saŋ31tʰuŋ53,sang3 tung4 ,OK,
1810_Hakka_1,"1,810",(個兒)高,Tall(Body feature),Hakka_1,高,kau13,gau1 ,OK,
1811_Hakka_1,"1,811",(個兒)矮,(Body feature) Short,Hakka_1,矮,ai31,ai3 ,OK,
1812_Hakka_1,"1,812",*矮~~,Very short,Hakka_1,矮耷耷,ai31tɛp53tɛp53,ai3 dep6 dep6 ,OK,
1813_Hakka_1,"1,813",(人)胖,Fat (man),Hakka_1,肥,pʰui11,pui2 ,OK,
1813_Hakka_2,"1,813",(人)胖,Fat (man),Hakka_2,肭,lɛp31,lep5 ,OK,
1814_Hakka_1,"1,814",胖~~,Very thick,Hakka_1,肥嘟嘟,pʰui11tut31tut31,pui2 dut5 dut5 ,OK,
1814_Hakka_2,"1,814",胖~~,Very thick,Hakka_2,仂卒卒,lɛp31tsut31tsut31,lep5 zut5 zut5 ,OK,
1815_Hakka_1,"1,815",(人)瘦,Slim(man),Hakka_1,瘦,sɛu53,seu4 ,OK,
1816_Hakka_1,"1,816",瘦~~,Very slim,Hakka_1,痩蜢蜢,sɛu53maŋ13maŋ13,seu4 mang1 mang1 ,OK,
1816_Hakka_2,"1,816",瘦~~,Very slim,Hakka_2,瘦馬靈鉗,sɛu53ma13>35liaŋ11kʰiaŋ11,seu4 ma1 liang2 kiang2 ,OK,
1817_Hakka_1,"1,817",(豬)肥,Fat (pig),Hakka_1,肥,pʰui11,pui2 ,OK,
1818_Hakka_1,"1,818",肥~~,Very fat (pig),Hakka_1,肥嘟嘟,pʰui11tut31tut31,pui2 dut5 dut5 ,OK,
1819_Hakka_1,"1,819",(菜)老,(the vegetable) overgrow,Hakka_1,老,lau31,lau3 ,OK,
1820_Hakka_1,"1,820",老~~,Seriously overgrow,Hakka_1,老麥麥,lau31mak53mak53,lau3 mak6 mak6 ,OK,
1820_Hakka_2,"1,820",老~~,Seriously overgrow,Hakka_2,老嚙嚙,lau13>35ŋat31ŋat31,lau1 ngat5 ngat5 ,OK,
1821_Hakka_1,"1,821",(東西)亂,Chaotic (room),Hakka_1,亂,lɔn53,lon4 ,OK,
1822_Hakka_1,"1,822",亂~~,Very chaotic,Hakka_1,好亂,hau31lɔn53,hau3 lon4 ,OK,
1823_Hakka_1,"1,823",(速度)快,Fast(speed),Hakka_1,快,kʰai53,kai4 ,OK,
1824_Hakka_1,"1,824",~快,Very fast,Hakka_1,好快,hau31kʰai53,hau3 kai4 ,OK,
1825_Hakka_1,"1,825",(速度)慢,Slow(speed),Hakka_1,慢,man53,man4 ,OK,
1826_Hakka_1,"1,826",慢~~,Very slow,Hakka_1,慢吞吞,man53tʰun13tʰun13,man4 tun1 tun1 ,OK,
1827_Hakka_1,"1,827",(刀)快,Sharp(knife),Hakka_1,快,kʰai13,kai1 ,OK,
1828_Hakka_1,"1,828",~快,Very sharp,Hakka_1,好快,hau31kʰai53,hau3 kai4 ,OK,
1829_Hakka_1,"1,829",(水)熱,Hot(water),Hakka_1,燒,sau13,sau1 ,OK,
1830_Hakka_1,"1,830",~熱,Very hot,Hakka_1,好燒,hau31sau13,hau3 sau1 ,OK,
1831_Hakka_1,"1,831",熱~~,Extremely hot,Hakka_1,燒焓焓,sau13>35hɛm11hɛm11,sau1 hem2 hem2 ,OK,
1832_Hakka_1,"1,832",(水)冷,Cold (water),Hakka_1,冷,laŋ13,lang1 ,OK,
1833_Hakka_1,"1,833",~冷,Very cold,Hakka_1,好冷,hau31laŋ13,hau3 lang1 ,OK,
1834_Hakka_1,"1,834",冷~~,Extremely cold,Hakka_1,冷挖挖,laŋ13>35vat31vat31,lang1 vat5 vat5 ,OK,
1835_Hakka_1,"1,835",(水)燙,Hot and hurt (water),Hakka_1,淥,luk53,luk6 ,OK,
1836_Hakka_1,"1,836",~燙,Very hot and hurt,Hakka_1,沸淥淥,pui53luk53luk53,bui4 luk6 luk6 ,OK,
1837_Hakka_1,"1,837",紅,Red,Hakka_1,紅,fuŋ11,fung2 ,OK,
1838_Hakka_1,"1,838",~紅,Very red,Hakka_1,烔紅,tuŋ53>55fuŋ11,dung4 fung2 ,OK,
1839_Hakka_1,"1,839",紅~~ 鮮紅,Extremely red,Hakka_1,紅淮淮,fuŋ11fai13fai13,fung2 fai1 fai1 ,OK,
1840_Hakka_1,"1,840",黃,Yellow,Hakka_1,黃,vɔŋ11,vong2 ,OK,
1841_Hakka_1,"1,841",~黃,Very yellow,Hakka_1,好黃,hau31vɔŋ11,hau3 vong2 ,OK,
1842_Hakka_1,"1,842",黃~~,Extremely yellow,Hakka_1,黃貢貢,vɔŋ11kuŋ53kuŋ53,vong2 gung4 gung4 ,OK,
1843_Hakka_1,"1,843",綠,Green,Hakka_1,青,tsʰiaŋ13,ciang1 ,OK,
1844_Hakka_1,"1,844",~綠,Very green,Hakka_1,好青,hau31tsʰiaŋ13,hau3 ciang1 ,OK,
1846_Hakka_1,"1,846",白,White,Hakka_1,白,pʰak53,pak6 ,OK,
1847_Hakka_1,"1,847",~白,Very white,Hakka_1,雪白,sut53pʰak53,sut6 pak6 ,OK,
1848_Hakka_1,"1,848",白~~,Extremely white,Hakka_1,白雪雪,pʰak53sut53sut53,pak6 sut6 sut6 ,OK,
1849_Hakka_1,"1,849",黑,Black,Hakka_1,烏,vu13,vu1 ,OK,
1850_Hakka_1,"1,850",~烏黑,Very black,Hakka_1,黷烏,hau31vu13,hau3 vu1 ,唔肯定,ROM = 好烏
1851_Hakka_1,"1,851",黑漆漆~~,Extremely black,Hakka_1,烏黷黷,vu13tu53tu53,vu1 du4 du4 ,OK,
1851_Hakka_2,"1,851",黑漆漆~~,Extremely black,Hakka_2,烏矂矂,vu13sau13sau13,vu1 sau1 sau1 ,OK,
1852_Hakka_1,"1,852",(菜)酸,(dish) Sour,Hakka_1,酸,sɔn13,son1 ,OK,
1853_Hakka_1,"1,853",~酸,Very sour,Hakka_1,好酸,hau31sɔn13,hau3 son1 ,OK,
1854_Hakka_1,"1,854",酸~~,Extremely sour,Hakka_1,酸丟丟,sɔn13>35tiu11tiu11,son1 diu2 diu2 ,OK,
1855_Hakka_1,"1,855",(瓜)甜,(Melon) Sweet,Hakka_1,甜,tʰiam11,tiam2 ,OK,
1856_Hakka_1,"1,856",~甜,Very sweet,Hakka_1,鮮甜,siɛn13>35tʰiam11,sien1 tiam2 ,OK,
1857_Hakka_1,"1,857",甜~~,Extremely sweet,Hakka_1,甜津津,tʰiam11tsin13tsin13,tiam2 zin1 zin1 ,OK,
1858_Hakka_1,"1,858",(瓜)苦,(Melon) bitter,Hakka_1,苦,fu31,fu3 ,OK,
1859_Hakka_1,"1,859",~苦,Very bitter,Hakka_1,好苦,hau31fu31,hau3 fu3 ,OK,
1860_Hakka_1,"1,860",苦~~,Extremely bitter,Hakka_1,苦丟丟,fu31tiu13tiu13,fu3 diu1 diu1 ,OK,
1861_Hakka_1,"1,861",(花)香,(the smell of flower) Fragrant,Hakka_1,香,hiɔŋ13,hiong1 ,OK,
1862_Hakka_1,"1,862",~香,Very fragrant,Hakka_1,噴香,pʰun53hiɔŋ13,pun4 hiong1 ,OK,
1863_Hakka_1,"1,863",香噴噴~~,Extremely fragrant,Hakka_1,香噴噴,hiɔŋ13pʰun53pʰun53,hiong1 pun4 pun4 ,OK,
1864_Hakka_1,"1,864",(屎)臭,(Dung) Smelly,Hakka_1,臭,tsʰiu53,ciu4 ,OK,
1865_Hakka_1,"1,865",~臭,Very smelly,Hakka_1,臭垠,tsʰiu53hiɛn13,ciu4 hien1 ,OK,
1866_Hakka_1,"1,866",臭~~,Extremely smelly,Hakka_1,臭垠臭蟹,tsʰiu53hiɛn13tsʰiu53>55hai31,ciu4 hien1 ciu4 hai3 ,OK,
1867_Hakka_1,"1,867",(尿)臊,Urine smelly,Hakka_1,垠,hiɛn13,hien1 ,OK,
1868_Hakka_1,"1,868",~臊,Very smelly urine,Hakka_1,好臭垠,hau31tsʰiu53hiɛn13,hau3 ciu4 hien1 ,OK,
1869_Hakka_1,"1,869",臊~~,Extremely smelly urine,Hakka_1,爛臭垠,lan53tsʰiu53hiɛn13,lan4 ciu4 hien1 ,OK,
1870_Hakka_1,"1,870",(地面)滑,Slippery (floor too smooth),Hakka_1,滑,vat53,vat6 ,OK,
1871_Hakka_1,"1,871",~滑,Very slippery,Hakka_1,好滑,hau31vat53,hau3 vat6 ,OK,
1872_Hakka_1,"1,872",滑~~,Extremely slippery,Hakka_1,滑律律,vat53lut53lut53,vat6 lut6 lut6 ,OK,
1873_Hakka_1,"1,873",重,Heavy,Hakka_1,重,tsʰuŋ13,cung1 ,OK,
1874_Hakka_1,"1,874",~重,Very heavy,Hakka_1,好重,hau31tsʰuŋ13,hau3 cung1 ,OK,
1875_Hakka_1,"1,875",重~~,Extremely heavy,Hakka_1,重墜墜,tsʰuŋ13>35tɛm11tɛm11,cung1 dem2 dem2 ,OK,
1876_Hakka_1,"1,876",輕,Light (weight),Hakka_1,輕,kʰiaŋ13,kiang1 ,OK,
1877_Hakka_1,"1,877",~輕,Very light,Hakka_1,好輕,hau31kʰiaŋ13,hau3 kiang1 ,OK,
1878_Hakka_1,"1,878",輕~~,Extremely light,Hakka_1,輕匹匹,kʰiaŋ13pʰit53pʰit53,kiang1 pit6 pit6 ,OK,
1879_Hakka_1,"1,879",(衣服曬)乾(了),(the clothes) Dry,Hakka_1,燥,tsau13,zau1 ,OK,
1880_Hakka_1,"1,880",~乾,Very dry,Hakka_1,好燥,hau31tsau13,hau3 zau1 ,OK,
1881_Hakka_1,"1,881",乾~~,Extremely dry,Hakka_1,燥麥麥,tsau13mak53mak53,zau1 mak6 mak6 ,OK,
1882_Hakka_1,"1,882",(衣服淋)濕(了),(the clothes) Wet,Hakka_1,濕,sip31,sip5 ,OK,
1883_Hakka_1,"1,883",~濕,Very wet,Hakka_1,好濕,hau31sip31,hau3 sip5 ,OK,
1884_Hakka_1,"1,884",濕~~,Extremely wet,Hakka_1,濕荅荅,sip31tap31tap31,sip5 dap5 dap5 ,OK,
1885_Hakka_1,"1,885",(饅頭)硬,Hard (food too hard to chew),Hakka_1,硬,ŋaŋ53,ngang4 ,OK,
1886_Hakka_1,"1,886",~硬,Very hard,Hakka_1,好硬,hau31ŋaŋ53,hau3 ngang4 ,OK,
1887_Hakka_1,"1,887",硬~~,Extremely hard,Hakka_1,硬角角,ŋaŋ53kɔk53kɔk53,ngang4 gok6 gok6 ,OK,
1888_Hakka_1,"1,888",(饅頭)軟,(food) Fluffy and soft,Hakka_1,軟,ȵiɔn13,ngion1 ,OK,
1889_Hakka_1,"1,889",~軟,Very soft,Hakka_1,好軟,hau31ȵiɔn13,hau3 ngion1 ,OK,
1890_Hakka_1,"1,890",軟~~,Extremely soft,Hakka_1,軟入入,ȵiɔn13ȵip53ȵip53,ngion1 ngip6 ngip6 ,OK,
1891_Hakka_1,"1,891",(石板)光滑,(surface of stone) Smooth,Hakka_1,滑,vat53,vat6 ,OK,
1892_Hakka_1,"1,892",~光滑,Very smooth,Hakka_1,好光滑,hau31kɔŋ13vat53,hau3 gong1 vat6 ,OK,
1893_Hakka_1,"1,893",光滑~~,Extremely smooth,Hakka_1,滑律律,vat53lut53lut53,vat6 lut6 lut6 ,OK,
1893_Hakka_2,"1,893",光滑~~,Extremely smooth,Hakka_2,滑凸凸,vat53tʰut53tʰut53,vat6 tut6 tut6 ,OK,
1894_Hakka_1,"1,894",一,One,Hakka_1,一,jit31,yit5 ,OK,
1895_Hakka_1,"1,895",二,Two,Hakka_1,二,ȵi53,ngi4 ,OK,
1896_Hakka_1,"1,896",三,Three,Hakka_1,三,sam13,sam1 ,OK,
1897_Hakka_1,"1,897",四,Four,Hakka_1,四,si53,si4 ,OK,
1898_Hakka_1,"1,898",五,Five,Hakka_1,五,ŋ31,ng3 ,OK,
1899_Hakka_1,"1,899",六,Six,Hakka_1,六,luk53,luk6 ,OK,
1900_Hakka_1,"1,900",七,Seven,Hakka_1,七,tsʰit31,cit5 ,OK,
1901_Hakka_1,"1,901",八,Eight,Hakka_1,八,pat31,bat5 ,OK,
1902_Hakka_1,"1,902",九,Nine,Hakka_1,九,kiu31,giu3 ,OK,
1903_Hakka_1,"1,903",十,Ten,Hakka_1,十,sip53,sip6 ,OK,
1904_Hakka_1,"1,904",十五,Fifteen,Hakka_1,十五,sip53ŋ31,sip6 ng3 ,OK,
1905_Hakka_1,"1,905",二十二,Twenty-two,Hakka_1,廿二,ȵip53ȵi53,ngip6 ngi4 ,OK,
1906_Hakka_1,"1,906",三十三,Thirty-three,Hakka_1,三十三,sam13sip53sam13,sam1 sip6 sam1 ,OK,
1907_Hakka_1,"1,907",一百一十,One hundred and ten,Hakka_1,百一,pak31jit31,bak5 yit5 ,OK,
1908_Hakka_1,"1,908",一百一十一,One hundred and eleven,Hakka_1,一百一十一,jit31pak31jit31sip53jit31,yit5 bak5 yit5 sip6 yit5 ,OK,
1909_Hakka_1,"1,909",二百五十,Two hundreds and fifty,Hakka_1,兩百五,liɔŋ31pak31ŋ13,liong3 bak5 ng1 ,OK,
1910_Hakka_1,"1,910",三四個(人),Three or four (people),Hakka_1,三四隻人,sam13si53tsak31ȵin11,sam1 si4 zak5 ngin2 ,OK,
1911_Hakka_1,"1,911",十來個,More than ten (people),Hakka_1,十零隻,sip53laŋ11tsak31,sip6 lang2 zak5 ,OK,
1912_Hakka_1,"1,912",整個(吃),A whole,Hakka_1,成隻,vɔn11tsak31,von2 zak5 ,唔肯定,von2?
1913_Hakka_1,"1,913",二斤,Two catties,Hakka_1,兩斤,liɔŋ31kin13,liong3 gin1 ,OK,
1914_Hakka_1,"1,914",二兩,Two taels,Hakka_1,兩兩,liɔŋ31liɔŋ13,liong3 liong1 ,OK,
1915_Hakka_1,"1,915",二斤二兩,Two point two catties,Hakka_1,兩斤兩兩,liɔŋ31kin13>35liɔŋ31liɔŋ13,liong3 gin1 liong3 liong1 ,OK,
1915_Hakka_2,"1,915",二斤二兩,Two point two catties,Hakka_2,兩斤二兩,liɔŋ31kin13ȵi53liɔŋ13,liong3 gin1 ngi4 liong1 ,OK,
1916_Hakka_1,"1,916",二尺,Two feet,Hakka_1,兩尺,liɔŋ31tsʰak31,liong3 cak5 ,OK,
1917_Hakka_1,"1,917",一斤半,One and a half catties,Hakka_1,斤半,kin13pan53,gin1 ban4 ,OK,
1918_Hakka_1,"1,918",(一)個(人),Classifier for person,Hakka_1,隻,tsak31,zak5 ,OK,
1919_Hakka_1,"1,919",(一)隻(雞),Classifier for chicken,Hakka_1,隻,tsak31,zak5 ,OK,
1920_Hakka_1,"1,920",(一)頭(豬),Classifier for pig,Hakka_1,條,tʰiau11,tiau2 ,OK,
1921_Hakka_1,"1,921",(一)朵(花),Classifier for flower,Hakka_1,朵,tɔ31,do3 ,OK,
1922_Hakka_1,"1,922",(一)條(魚),Classifier for fish,Hakka_1,條,tʰiau11,tiau2 ,OK,
1923_Hakka_1,"1,923",(一)頭(牛),Classifier for cattle,Hakka_1,條,tʰiau11,tiau2 ,OK,
1924_Hakka_1,"1,924",(一)匹(馬),Classifier for horse,Hakka_1,隻,tsak31,zak5 ,OK,
1925_Hakka_1,"1,925",(一)頭(狗),Classifier for dog,Hakka_1,條,tʰiau11,tiau2 ,OK,
1926_Hakka_1,"1,926",(一)頭(蛇),Classifier for snake,Hakka_1,條,tʰiau11,tiau2 ,OK,
1927_Hakka_1,"1,927",(一)棵(樹),Classifier for tree,Hakka_1,棵,pʰɔ13,po1 ,OK,
1928_Hakka_1,"1,928",(一)叢(草),A cluster of grass,Hakka_1,堆,tɔi13,doi1 ,OK,
1929_Hakka_1,"1,929",(一)頓(飯),Classifier for meal,Hakka_1,餐,tsʰɔn13,con1 ,OK,
1930_Hakka_1,"1,930",(一)支(煙),Classifier for cigarette,Hakka_1,條,hɛu31,heu3 ,唔肯定,上/去聲 variant?
1931_Hakka_1,"1,931",(一)件(衣服),Classifier for clothes,Hakka_1,件,kʰiɛn31,kien3 ,OK,
1932_Hakka_1,"1,932",(一)套(衣服),A suit of(clothes),Hakka_1,身,sin13,sin1 ,OK,
